BlueNile,WhiteNile,Atbara,Rahad,Dinder
295.964115198773,1247.3097041737817,0.0,0.0,0.0
204.20127556620224,851.895799054565,0.0,0.0,0.0
143.18769499863416,736.9779475613834,0.0,0.0,0.0
175.68418977863777,1423.6269074607812,0.0,0.0,0.0
132.87107623610632,1258.5009199137958,0.0,0.0,0.0
734.2559021675672,797.7867204533493,0.0,0.0,0.0
3254.9831400042444,590.4060341571054,347.1466957744529,41.666666254629654,82.5617305902778
6230.6027785085635,980.6584163723926,1816.671136601688,130.7870355709877,407.7932128086422
3502.123141496261,1119.4936683333683,1200.2127173804458,135.03086786265425,648.148148148148
2247.8669869065466,1453.8028657352363,476.5144704943598,108.7962928125,161.65123309799384
1063.8988018867196,1066.7673869104685,0.0,8.10185171412036,8.10185171412037
618.1979772751025,1490.5840959803809,1.1666343746204615,0.0,0.0
410.63282584761464,988.744326441878,0.0,0.0,0.0
283.39097638241014,782.3312876395322,0.0,0.0,0.0
197.95589427909277,782.2799506941552,0.0,0.0,0.0
191.6739957644651,1445.5848196942482,0.0,0.0,0.0
356.81297338275107,1084.0588296650712,0.0,0.0,0.0
926.112887629145,698.6743712612249,0.0,0.0,0.0
3309.5126967439805,533.2946416509711,210.37902265017527,29.5138897164352,73.68827307484565
5352.557099202641,469.1016242160073,1060.9890369407697,130.7870355709877,407.7932128086422
3120.589149070753,830.7499424301443,814.5805115903794,129.62962743441344,285.8796347608024
2203.7433847607986,841.6469942599055,368.30409628661437,78.3179019675926,138.50308311728392
1055.8886659823704,836.5729020726609,0.0,12.731481759259244,27.77777865393518
563.5093503889182,900.899975465899,0.0,0.0,2.893518561921301
350.23331859621567,770.6076266192426,0.0,0.0,0.0
270.19753022783715,606.6896853197971,0.0,0.0,0.0
207.7856659209642,771.5546882161067,0.0,0.0,0.0
165.26256907680053,1241.0660254743732,0.0,0.0,0.0
213.00042396534474,846.9781049869168,0.0,0.0,0.0
750.6677742557576,625.7392082246784,0.0,0.0,0.0
3115.5242787743887,471.09770686462804,88.99262057307104,29.5138897164352,73.68827307484565
6253.225676968622,501.68570398154975,1260.5605730908558,110.72530790509268,313.2716005015431
5546.638477181158,857.1662155760616,868.8505882354373,126.1574066743826,392.3611140817902
3672.5435367456657,841.2357922024314,295.80868111483727,113.42592812500001,136.95987471064817
1419.7285012704003,758.3371009261078,0.0,16.203704347222203,25.46296259645061
914.4823664374245,725.0052331871925,0.0,3.472222359953701,10.416666621527792
334.6105119478981,893.6201775939297,0.0,0.0,0.0
