BlueNile,WhiteNile,Atbara,Rahad,Dinder
361.75386795318417,1496.82056170399,0.001359325572836747,0.0,0.0
220.78215022863975,1435.2674661189526,0.11302815493036411,0.0,0.0
127.23299130374966,1100.4067836909965,0.0,0.0,0.0
150.28725225356186,1412.9311409816605,0.0,0.0,0.0
110.66858082676998,1110.1030141406686,0.0,0.0,0.0
418.64255100006415,872.7286144925763,0.0,0.0,26.620369814814886
2424.3287517678777,485.61888423282767,161.70654180615784,42.24537009837965,145.44753012731485
6406.679341560154,577.7073473852103,1492.1747626021079,170.13889035493844,378.85802029320996
5960.473238756174,939.3568820287453,933.9795804262112,122.68518591820977,390.432101697531
2996.6182108231765,1176.4958823497268,262.7914628332953,55.94135710262346,118.82716489969137
974.5308999339666,1067.9222469853516,0.0,0.0,9.837963239583328
511.30316376437844,1241.923401258673,0.001229156834208805,0.0,0.0
359.82249178836804,1194.4384897990221,0.0,0.0,0.0
210.85169678869622,980.3101024560737,0.0,0.0,0.0
137.65496041313156,993.4779589232903,0.0,0.0,0.0
129.76327989424206,1271.9203636481832,0.0,0.0,0.0
185.64577476275628,1098.2312626764349,0.0,0.0,0.0
704.8954919249971,891.4549247797397,0.0,0.0,25.46296351273155
2868.174944797286,510.941311895056,289.59460488549524,72.53086401620375,302.4691416666667
6188.188845247582,679.8563890529741,1858.9144737638783,142.7469135802471,444.8302439429013
5768.018467679742,874.618750544484,1371.8337056998075,149.30555848765422,562.5000118055557
3482.8781852054194,820.6500585240055,145.54945702818816,155.09258819058638,214.50617064429008
1461.7140494288751,925.4786412161966,0.0,32.79320987654318,27.777777959104924
812.4610439300052,1005.5801413228194,0.1644237451475712,0.0,0.0
495.1760230867985,1386.2060290814202,21.37264380508248,0.0,0.0
278.320302205197,987.6991726238232,1.0481187463474886,0.0,0.0
151.65864885962398,891.2569652953284,0.0,0.0,0.0
107.34577720810586,1390.6853187976105,0.0,0.0,0.0
137.94224861076037,1205.9677450400266,0.0015399795542035818,0.0,0.0
566.6968329027031,895.1985329853533,0.0011736074172517192,0.0,0.0
2475.1887966607997,941.4600380095977,1030.5053688114838,43.981482309027804,118.6342592592593
4273.776784116574,786.0545242379092,2939.2680304351093,171.2962984953706,543.9814814814816
4053.8067450343287,914.6863896406692,2425.6541625545565,129.6296310956789,373.45678719135816
2252.939075712678,1452.059549344094,1065.618992546219,108.41049529320986,159.72222808641982
885.8412519991923,1576.3210185819526,55533.68526007098,10.416666391203687,14.66049410416666
484.4645976401,1484.213051306438,0.29401203568053585,0.0,6.944444719907415
314.28381537313265,1238.3388269289794,0.0,0.0,0.0
167.61143928841466,975.1931055580937,0.0,0.0,0.0
139.65082216074921,912.2805943013198,0.0,0.0,0.0
149.17894150205012,1405.1904115764787,0.22997695170559923,0.0,0.0
271.84975652017226,1008.4004499646085,0.048321244762160494,0.0,0.0
1183.7410531705011,775.221044600735,0.29927273548897687,0.0,0.0
3523.433540154478,590.0377066641729,557.3260086245242,54.398148010416705,171.29629299189813
4159.806087802827,769.5279415794639,2766.043343446896,97.2222233179013,459.8765314043209
2645.7680608217456,467.00071036479346,616.4848822213629,143.51851412037027,298.22531304012335
1524.2890233921275,928.2139606453496,0.0,70.60185166666669,81.79012272376544
790.5281459597961,855.7575282573271,0.0,0.0,12.731481758101843
304.4066743316967,854.8101054814099,0.0,1.157407424768517,4.243827195216055
347.1483129117486,789.7598008529988,0.0023521047004269966,0.0,0.0
207.079818638888,713.3989953046098,0.005457761616121273,0.0,0.0
112.44685455980098,814.4677070140872,0.0,0.0,0.0
134.07041169107828,1156.6704283341805,0.007354326971507525,0.0,0.0
407.86539056897055,843.6265052352347,3.7990704675712585,0.0,0.0
1337.7309354303127,675.628422369448,0.02260771868667053,0.0,0.0
4205.851680332347,620.0457585458444,979.1374961004932,29.5138897164352,73.68827307484565
7014.581020439463,764.5508387268063,4392.21503871852,97.2222233179013,459.8765314043209
3321.370364047466,1156.1502918722417,1913.0212475905737,161.6512367669751,326.3888830246914
1751.5150340899208,1089.435789445965,858.2787987713618,100.69444591049381,189.0432098765431
993.4920773536584,1317.7250885152462,4379.8952467096915,15.04629574074072,0.0
512.7094602171387,1339.765701796515,0.025625903058601206,2.3148148495370346,11.5740740740741
274.89540404851806,1291.7044603078323,0.0,0.0,0.0
190.53934688755928,1037.822035927127,0.0,0.0,0.0
152.56575439291504,1062.6007364698153,0.004220833134357964,0.0,0.0
178.0610303399746,1244.2214786850184,0.0,0.0,0.0
194.22560196256345,991.7822474362645,0.0,0.0,0.0
790.4485145567265,862.4001445411416,0.0,0.0,11.5740740740741
2463.1724292688573,560.1474302526676,100.09957036188777,26.620370161458343,134.8379640567129
3954.102978871962,874.8159483604973,1006.6269390654932,140.817901234568,518.1327130787038
3839.214411217599,748.4416296630283,657.0783737451969,129.62962743441344,285.8796347608024
1842.651165226533,1106.4848053721328,139.13768742751077,121.91357804398147,183.25618016975318
775.9929621287483,1050.702741843849,6.355495765698749,15.817900636959855,32.02160521219134
430.3829803705145,1004.6282973204312,50.65367063124826,2.314814892361105,4.629629784722227
334.28672316840215,968.8842025870396,0.0010795288821082785,0.0,0.0
212.2933867340213,739.8820138332242,0.0,0.0,0.0
151.60962715366472,851.3235079868845,0.0,0.0,0.0
153.62890001990115,1016.3538189833013,0.0,0.0,0.0
313.2527025626391,1121.130856212819,0.06916105536355156,0.0,0.0
469.12963641524186,787.754744762582,0.888314870417331,0.0,0.0
2270.5066873603105,535.7298391112099,459.43439783996865,29.513890063078712,74.845679378858
4732.687356352936,714.5775338461192,0.0,170.13889035493844,378.85802029320996
4181.556257547143,605.1874171078847,0.0,122.68518591820977,390.432101697531
2566.896487191663,935.515792136258,0.0,10.030864203317904,42.43827160493828
929.9640353723122,1050.5308889059436,0.0030888139676751854,13.503086076388868,30.864197530864182
443.7959222561985,835.681362715304,0.0,0.0,0.0
331.3526630985078,785.750017067348,0.0,0.0,0.0
206.88557098596377,780.772629635771,0.0,0.0,0.0
137.13808949274656,763.9838411603943,0.0,0.0,0.0
125.03653068041413,967.973897335665,0.0,0.0,0.0
240.97058081572777,895.8616175037366,0.0,0.0,0.0
610.5556265642391,639.4759823987512,2.8702170402450196,0.0,0.0
2000.0665278874114,468.11961221318904,188.97249725756703,41.666666254629654,82.5617305902778
5026.340150032275,389.76299682117457,1327.7465754540835,140.8178975694446,319.05864490740754
4855.825390151103,859.7938577812865,1090.2079731697008,229.16666520061705,796.296302160494
2625.7243205897894,771.6069224355863,670.1888738145486,116.12654100694445,162.80864307484563
1042.7838865943927,862.8494062384675,0.2070428094046446,12.731481759259244,11.574074305169749
641.9012074234129,837.7663787867808,0.0,0.0,0.0
191.82138273398618,896.5288840480185,0.0,0.0,0.0
132.33238609726592,670.6096900918665,0.0,0.0,0.0
115.5789285414604,695.0443808131603,0.0,0.0,0.0
182.73412830979555,987.2438956116756,0.0,0.0,0.0
238.50953727022124,984.7086123491187,0.0,0.0,0.0
362.5183560688651,666.4906908842221,0.0,0.0,0.0
2024.8704213980227,390.15521719561144,861.5299976848983,61.72839506172848,73.6882712384259
6159.446592552581,502.5587225565371,2926.1834335750714,131.94444371141986,562.8858010030866
5469.159062625464,936.4461572070929,2081.552991009762,168.20987434413559,517.7469165123457
2741.9455740260346,918.5996747766809,714.4581129482742,80.63271641589506,69.05864233796295
1260.065611985882,967.7912277035614,0.6203750439960335,12.152777656249986,33.564814309027774
655.1200526708633,931.9768212575176,0.0,0.0,0.0
324.1593156401527,966.2795063448011,0.0,0.0,0.0
201.7767157390518,911.5846556245504,0.0,0.0,0.0
132.5846130191526,870.3782858151482,0.0,0.0,0.0
122.08638553727616,1275.03844704381,0.0,0.0,0.0
212.20809588865689,929.0733102121851,0.0,0.0,0.0
514.0690749349459,714.0445927417093,1.7623884127990859,0.0,0.0
2567.669038953984,222.61543445046237,1341.0844926647987,66.35802395833339,249.22839836033938
6168.767073546864,851.8548729609607,6092.780497722594,120.75617357253101,353.0092592592594
5715.824417350453,840.3772933818809,1877.0205975886156,144.2901219907406,434.4135817515432
2900.2633791835265,1217.2955130882885,306.7726479469324,121.91357804398147,183.25618016975318
1359.5547514473983,1358.9087784468682,1.7612285560671384,9.259259311728384,16.589505759645053
653.2838669056596,1114.0183455916472,0.0,0.0,3.4722223028549477
263.3257600976343,835.4241799920899,0.0,0.0,0.0
155.18993033443192,630.349833619232,0.0,0.0,0.0
126.38272963096153,643.4397494385337,0.0,0.0,0.0
145.96460131119275,889.5419055141351,0.0,0.0,0.0
109.00075553313924,1215.6135438603244,0.0010014931578069023,0.0,0.0
403.6913598259611,733.0202287617177,0.0,0.0,0.0
2345.351305924818,582.8177487657176,83.82961413321325,72.53086401620375,302.4691416666667
6562.252896422892,731.0229059450197,1232.0614181848098,171.2962984953706,543.9814814814816
5176.12662999636,803.2224361990644,565.7123420774616,229.16666520061705,796.296302160494
2424.693066851989,1143.2823425444346,121.16276505622744,133.87345605709874,274.69135363040124
854.4052037572782,1042.2871511252001,0.0996966046604237,16.2037034259259,71.37345679012348
568.3694837788611,1125.6328866252454,0.0,2.3148148495370346,11.5740740740741
307.81701135209505,1077.5325787587096,0.0,0.0,0.0
243.0832872750289,859.1004588671751,0.0,0.0,0.0
188.5443336897116,784.1871485795829,0.0,0.0,0.0
172.6738785469352,1254.8127355398256,0.0,0.0,0.0
196.55446051401427,1069.9723111845615,0.0,0.0,0.0
837.8793673231047,688.3422885538151,0.0,0.0,0.0
2933.2724404270534,445.4941150406037,295.5235464451816,33.95061655285495,147.76234733024685
5292.849589160046,422.6199929562022,1889.7978206659186,110.72530790509268,313.2716005015431
3673.526171007563,593.0185242658891,932.0240079514726,129.6296310956789,373.45678719135816
2145.1889534137617,920.6987106622366,81.3889209906684,92.97839652777779,229.5524691358025
1142.856590172239,1217.1273000323338,6.991326898838737,11.188271742669738,15.81790132638888
608.2309088517196,1006.6320531272744,0.07999705776301128,1.157407424768517,3.4722223028549477
359.3728658709036,1270.5347918417604,0.0,0.0,0.0
222.9335722057852,1298.2650429411915,0.0,0.0,0.0
173.05320872955133,1119.0161162792408,0.0,0.0,0.0
157.7337115208332,1240.873176016709,0.0,0.0,0.0
375.83061126495863,1128.42885575498,0.0,0.0,0.0
684.2377741584784,868.2417093495982,0.0,0.0,0.0
2720.6432040523046,418.7968259907428,513.9712738244156,43.981482309027804,118.6342592592593
6112.642016229802,382.7879734260686,1700.138935164957,150.8487668981483,413.9660464120371
4920.990049080428,1016.2655909411378,1157.4426876533976,142.74691358024685,471.0648236496911
3247.1336195133185,1121.6458611206513,388.095760328586,80.43981261574072,116.12654192901238
1319.3706989240536,1015.7761144338676,15.109827469861285,0.0,0.0
724.2292847545166,1071.2432989788176,0.0,1.157407424768517,3.4722223028549477
271.2928966553296,922.1899550476128,0.0,0.0,0.0
173.55948054389162,711.4128725614754,0.0,0.0,0.0
137.82382637367152,842.4839548166042,0.0044608433873818115,0.0,0.0
140.77131349360016,960.4877098694739,0.0,0.0,0.0
244.00077576965384,798.429162138498,0.0,0.0,0.0
649.4791871108501,714.838075838535,0.0,0.0,2.3148148495370426
1771.937549425448,448.68799589456154,0.0,66.35802395833339,169.36728248456785
4407.723236108238,371.53987047199075,0.05793517360257562,138.88888889274705,628.4722133873455
2615.4826660840336,817.2983254092071,0.07877282829499901,129.62962743441344,285.8796347608024
1567.2622377438422,887.7128598982104,0.08630143056548803,92.97839652777779,229.5524691358025
819.2235713933893,1060.8337514636712,0.0,10.416666391203687,37.80864179012346
374.02316425487885,992.9796256502203,0.05280366983757842,0.0,0.0
234.73109019911297,1125.6049773438947,0.0,0.0,0.0
148.3314433483655,771.7328398287981,0.0,0.0,0.0
134.8705729614549,819.026411939495,0.0,0.0,0.0
105.7658141917421,1103.2654539485643,0.0,0.0,0.0
197.21684385118044,808.4599592694298,0.0,0.0,0.0
697.3592477082148,717.8971184639008,0.00312869553795745,0.0,0.0
2898.220915149974,479.00367811536705,88.99262057307104,59.02777667824075,130.4012353009259
5973.930368635503,139.9347071017575,499.49875808378147,125.7716064004631,183.25617283950615
5296.5296946843655,874.774203768664,391.5146029875027,145.44753013117267,467.2067915895063
2921.01008476241,1069.6673179235981,60.27018421421031,103.78086456018522,157.02160237268515
1046.938594091532,948.4827629670393,1.1391284482470372,11.574074074074058,20.25462962962962
610.470209027417,976.5733464278126,0.0,2.8935185619212906,5.401234591049396
343.41863091775497,809.4700010717202,0.2743036515433211,0.0,0.0
246.11289190184283,652.4039220054268,0.005365034535585846,0.0,0.0
152.79581910862422,813.0342434748322,0.0,0.0,0.0
168.05507651397173,1134.4008178536385,2.084459658190061,0.0,0.0
249.23623099463632,793.1474009469349,24.462151778122138,0.0,0.0
677.3341529567313,837.0523945691472,749235.5051110144,20.833332777777777,0.0
2034.9450799068484,701.3386477772051,1549.5204291444286,61.72839506172848,73.6882712384259
5413.8022091700705,748.9553848246376,7915.412339853313,131.94444371141986,562.8858010030866
4648.992367810117,1045.4171070974764,3696.705255551392,142.74691358024685,471.0648236496911
2053.9851955513705,1219.47255260885,1267.5312922672326,0.0,33.564815456018515
813.2145351705777,1533.378114150816,4478.904014344673,0.0,6.36574087847222
466.9180292501264,1642.25247410661,3.6889100234495,0.0,3.4722223028549477
213.7888965013549,1332.6778991940519,0.0,0.0,0.0
169.36868255310213,1258.4500370910473,0.0,0.0,0.0
117.18695818059928,1192.1817621497537,0.0,0.0,0.0
77.70150361791218,1319.9847644248587,0.0,0.0,0.0
238.62253135227493,1204.9028478446096,0.0,0.0,0.0
400.0853033583528,918.3049612525729,0.0020578214825836354,0.0,0.0
2119.11960024491,473.53897819457325,1136.0229567816257,42.4382716049383,153.54938345293206
5297.355197043994,537.336630695417,2839.655791831297,100.30864196759272,418.2098750771604
3810.4119198561784,1100.499676214934,1767.2457559901366,143.51851412037027,298.22531304012335
1378.6145869957813,1266.0694717418355,610.781736496251,126.15740667052471,218.74999926697535
